Thursday,27/10/2016,1 USD =,66.8826 INR,
Wednesday,26/10/2016,1 USD =,66.836 INR,
Tuesday,25/10/2016,1 USD =,66.822 INR,
Monday,24/10/2016,1 USD =,66.8273 INR,
Sunday,23/10/2016,1 USD =,66.9404 INR,
Saturday,22/10/2016,1 USD =,66.8565 INR,
Friday,21/10/2016,1 USD =,66.8193 INR,
Thursday,20/10/2016,1 USD =,66.7584 INR,
Wednesday,19/10/2016,1 USD =,66.6568 INR,
Tuesday,18/10/2016,1 USD =,66.7356 INR,
Monday,17/10/2016,1 USD =,66.7639 INR,
Sunday,16/10/2016,1 USD =,66.7356 INR,
Saturday,15/10/2016,1 USD =,66.7002 INR,
Friday,14/10/2016,1 USD =,66.7122 INR,
Thursday,13/10/2016,1 USD =,66.8405 INR,
Wednesday,12/10/2016,1 USD =,66.7642 INR,
Tuesday,11/10/2016,1 USD =,66.1942 INR,
Monday,10/10/2016,1 USD =,66.5266 INR,
Sunday,9/10/2016,1 USD =,66.6295 INR,
Saturday,8/10/2016,1 USD =,66.6316 INR,
Friday,7/10/2016,1 USD =,66.6215 INR,
Thursday,6/10/2016,1 USD =,66.7004 INR,
Wednesday,5/10/2016,1 USD =,66.5236 INR,
Tuesday,4/10/2016,1 USD =,66.5 INR,
Monday,3/10/2016,1 USD =,66.4788 INR,
Sunday,2/10/2016,1 USD =,66.6224 INR,
Saturday,1/10/2016,1 USD =,66.6066 INR,
Friday,30/09/2016,1 USD =,66.6006 INR,
Thursday,29/09/2016,1 USD =,66.7059 INR,
Wednesday,28/09/2016,1 USD =,66.397 INR,
Tuesday,27/09/2016,1 USD =,66.5342 INR,
Monday,26/09/2016,1 USD =,66.6386 INR,
Sunday,25/09/2016,1 USD =,66.6753 INR,
Saturday,24/09/2016,1 USD =,66.6707 INR,
Friday,23/09/2016,1 USD =,66.6862 INR,
Thursday,22/09/2016,1 USD =,66.7105 INR,
Wednesday,21/09/2016,1 USD =,66.9338 INR,
Tuesday,20/09/2016,1 USD =,66.9881 INR,
Monday,19/09/2016,1 USD =,66.9836 INR,
Sunday,18/09/2016,1 USD =,67.0243 INR,
Saturday,17/09/2016,1 USD =,67.0354 INR,
Friday,16/09/2016,1 USD =,67.0268 INR,
Thursday,15/09/2016,1 USD =,66.9323 INR,
Wednesday,14/09/2016,1 USD =,66.8593 INR,
Tuesday,13/09/2016,1 USD =,67.0436 INR,
Monday,12/09/2016,1 USD =,66.8354 INR,
Sunday,11/09/2016,1 USD =,66.8787 INR,
Saturday,10/09/2016,1 USD =,66.8201 INR,
Friday,9/09/2016,1 USD =,66.773 INR,
Thursday,8/09/2016,1 USD =,66.5042 INR,
Wednesday,7/09/2016,1 USD =,66.4559 INR,
Tuesday,6/09/2016,1 USD =,66.3816 INR,
Monday,5/09/2016,1 USD =,66.5968 INR,
Sunday,4/09/2016,1 USD =,66.6758 INR,
Saturday,3/09/2016,1 USD =,66.693 INR,
Friday,2/09/2016,1 USD =,66.7346 INR,
Thursday,1/09/2016,1 USD =,66.9115 INR,
Wednesday,31/08/2016,1 USD =,66.9806 INR,
Tuesday,30/08/2016,1 USD =,67.1118 INR,
Monday,29/08/2016,1 USD =,67.1489 INR,
Sunday,28/08/2016,1 USD =,67.1334 INR,
Saturday,27/08/2016,1 USD =,67.1025 INR,
Friday,26/08/2016,1 USD =,67.1108 INR,
Thursday,25/08/2016,1 USD =,67.0665 INR,
Wednesday,24/08/2016,1 USD =,67.2155 INR,
Tuesday,23/08/2016,1 USD =,67.1481 INR,
Monday,22/08/2016,1 USD =,67.2067 INR,
Sunday,21/08/2016,1 USD =,67.1641 INR,
Saturday,20/08/2016,1 USD =,67.0895 INR,
Friday,19/08/2016,1 USD =,67.0534 INR,
Thursday,18/08/2016,1 USD =,66.8628 INR,
Wednesday,17/08/2016,1 USD =,66.8556 INR,
Tuesday,16/08/2016,1 USD =,66.8504 INR,
Monday,15/08/2016,1 USD =,66.8597 INR,
Sunday,14/08/2016,1 USD =,66.9149 INR,
Saturday,13/08/2016,1 USD =,66.8759 INR,
Friday,12/08/2016,1 USD =,66.8711 INR,
Thursday,11/08/2016,1 USD =,66.7455 INR,
Wednesday,10/08/2016,1 USD =,66.7537 INR,
Tuesday,9/08/2016,1 USD =,66.8158 INR,
Monday,8/08/2016,1 USD =,66.8039 INR,
Sunday,7/08/2016,1 USD =,66.8095 INR,
Saturday,6/08/2016,1 USD =,66.8022 INR,
Friday,5/08/2016,1 USD =,66.8121 INR,
Thursday,4/08/2016,1 USD =,66.8412 INR,
Wednesday,3/08/2016,1 USD =,66.7905 INR,
Tuesday,2/08/2016,1 USD =,66.736 INR,
Monday,1/08/2016,1 USD =,66.7246 INR,
Sunday,31/07/2016,1 USD =,66.8232 INR,
Saturday,30/07/2016,1 USD =,66.8085 INR,
Friday,29/07/2016,1 USD =,66.8615 INR,
Thursday,28/07/2016,1 USD =,67.0513 INR,
Wednesday,27/07/2016,1 USD =,67.1525 INR,
Tuesday,26/07/2016,1 USD =,67.2525 INR,
Monday,25/07/2016,1 USD =,67.5348 INR,
Sunday,24/07/2016,1 USD =,67.2421 INR,
Saturday,23/07/2016,1 USD =,67.3001 INR,
Friday,22/07/2016,1 USD =,67.3057 INR,
Thursday,21/07/2016,1 USD =,67.1482 INR,
Wednesday,20/07/2016,1 USD =,67.1728 INR,
Tuesday,19/07/2016,1 USD =,67.1504 INR,
Monday,18/07/2016,1 USD =,67.0962 INR,
Sunday,17/07/2016,1 USD =,67.1332 INR,
Saturday,16/07/2016,1 USD =,67.0954 INR,
Friday,15/07/2016,1 USD =,67.0569 INR,
Thursday,14/07/2016,1 USD =,66.8539 INR,
Wednesday,13/07/2016,1 USD =,67.1423 INR,
Tuesday,12/07/2016,1 USD =,67.0411 INR,
Monday,11/07/2016,1 USD =,67.1243 INR,
Sunday,10/07/2016,1 USD =,67.213 INR,
Saturday,9/07/2016,1 USD =,67.2105 INR,
Friday,8/07/2016,1 USD =,67.2321 INR,
Thursday,7/07/2016,1 USD =,67.573 INR,
Wednesday,6/07/2016,1 USD =,67.544 INR,
Tuesday,5/07/2016,1 USD =,67.5438 INR,
Monday,4/07/2016,1 USD =,67.2249 INR,
Sunday,3/07/2016,1 USD =,67.227 INR,
Saturday,2/07/2016,1 USD =,67.2579 INR,
Friday,1/07/2016,1 USD =,67.2795 INR,
Thursday,30/06/2016,1 USD =,67.4276 INR,
Wednesday,29/06/2016,1 USD =,67.617 INR,
Tuesday,28/06/2016,1 USD =,67.8611 INR,
Monday,27/06/2016,1 USD =,67.9362 INR,
Sunday,26/06/2016,1 USD =,67.9266 INR,
Saturday,25/06/2016,1 USD =,67.8661 INR,
Friday,24/06/2016,1 USD =,67.7665 INR,
Thursday,23/06/2016,1 USD =,67.732 INR,
Wednesday,22/06/2016,1 USD =,67.4418 INR,
Tuesday,21/06/2016,1 USD =,67.5578 INR,
Monday,20/06/2016,1 USD =,67.4639 INR,
Sunday,19/06/2016,1 USD =,67.0156 INR,
Saturday,18/06/2016,1 USD =,67.0869 INR,
Friday,17/06/2016,1 USD =,67.1023 INR,
Thursday,16/06/2016,1 USD =,67.2958 INR,
Wednesday,15/06/2016,1 USD =,67.1259 INR,
Tuesday,14/06/2016,1 USD =,67.2511 INR,
Monday,13/06/2016,1 USD =,67.2163 INR,
Sunday,12/06/2016,1 USD =,66.9039 INR,
Saturday,11/06/2016,1 USD =,66.864 INR,
Friday,10/06/2016,1 USD =,66.8213 INR,
Thursday,9/06/2016,1 USD =,66.6998 INR,
Wednesday,8/06/2016,1 USD =,66.5862 INR,
Tuesday,7/06/2016,1 USD =,66.7351 INR,
Monday,6/06/2016,1 USD =,66.807 INR,
Sunday,5/06/2016,1 USD =,66.9729 INR,
Saturday,4/06/2016,1 USD =,66.9287 INR,
Friday,3/06/2016,1 USD =,66.972 INR,
Thursday,2/06/2016,1 USD =,67.3146 INR,
Wednesday,1/06/2016,1 USD =,67.3843 INR,
Tuesday,31/05/2016,1 USD =,67.1782 INR,
Monday,30/05/2016,1 USD =,67.1439 INR,
Sunday,29/05/2016,1 USD =,67.0157 INR,
Saturday,28/05/2016,1 USD =,66.9574 INR,
Friday,27/05/2016,1 USD =,66.9839 INR,
Thursday,26/05/2016,1 USD =,67.0917 INR,
Wednesday,25/05/2016,1 USD =,67.3769 INR,
Tuesday,24/05/2016,1 USD =,67.6293 INR,
Monday,23/05/2016,1 USD =,67.4419 INR,
Sunday,22/05/2016,1 USD =,67.4276 INR,
Saturday,21/05/2016,1 USD =,67.4392 INR,
Friday,20/05/2016,1 USD =,67.4201 INR,
Thursday,19/05/2016,1 USD =,66.9708 INR,
Wednesday,18/05/2016,1 USD =,66.772 INR,
Tuesday,17/05/2016,1 USD =,66.8071 INR,
Monday,16/05/2016,1 USD =,66.8395 INR,
Sunday,15/05/2016,1 USD =,66.9706 INR,
Saturday,14/05/2016,1 USD =,66.9117 INR,
Friday,13/05/2016,1 USD =,66.8747 INR,
Thursday,12/05/2016,1 USD =,66.7075 INR,
Wednesday,11/05/2016,1 USD =,66.6333 INR,
Tuesday,10/05/2016,1 USD =,66.6448 INR,
Monday,9/05/2016,1 USD =,66.7041 INR,
Sunday,8/05/2016,1 USD =,66.5798 INR,
Saturday,7/05/2016,1 USD =,66.641 INR,
Friday,6/05/2016,1 USD =,66.6402 INR,
Thursday,5/05/2016,1 USD =,66.5845 INR,
Wednesday,4/05/2016,1 USD =,66.5816 INR,
Tuesday,3/05/2016,1 USD =,66.5157 INR,
Monday,2/05/2016,1 USD =,66.3952 INR,
Sunday,1/05/2016,1 USD =,66.4237 INR,
Saturday,30/04/2016,1 USD =,66.4298 INR,
Friday,29/04/2016,1 USD =,66.4202 INR,
Thursday,28/04/2016,1 USD =,66.4792 INR,
Wednesday,27/04/2016,1 USD =,66.4151 INR,
Tuesday,26/04/2016,1 USD =,66.5115 INR,
Monday,25/04/2016,1 USD =,66.6658 INR,
Sunday,24/04/2016,1 USD =,66.6104 INR,
Saturday,23/04/2016,1 USD =,66.6147 INR,
Friday,22/04/2016,1 USD =,66.5629 INR,
Thursday,21/04/2016,1 USD =,66.4229 INR,
Wednesday,20/04/2016,1 USD =,66.2039 INR,
Tuesday,19/04/2016,1 USD =,66.3304 INR,
Monday,18/04/2016,1 USD =,66.4972 INR,
Sunday,17/04/2016,1 USD =,66.6729 INR,
Saturday,16/04/2016,1 USD =,66.6438 INR,
Friday,15/04/2016,1 USD =,66.6492 INR,
Thursday,14/04/2016,1 USD =,66.5695 INR,
Wednesday,13/04/2016,1 USD =,66.5151 INR,
Tuesday,12/04/2016,1 USD =,66.3409 INR,
Monday,11/04/2016,1 USD =,66.3927 INR,
Sunday,10/04/2016,1 USD =,66.5566 INR,
Saturday,9/04/2016,1 USD =,66.5739 INR,
Friday,8/04/2016,1 USD =,66.561 INR,
Thursday,7/04/2016,1 USD =,66.6476 INR,
Wednesday,6/04/2016,1 USD =,66.4847 INR,
Tuesday,5/04/2016,1 USD =,66.3867 INR,
Monday,4/04/2016,1 USD =,66.1554 INR,
Sunday,3/04/2016,1 USD =,66.2514 INR,
Saturday,2/04/2016,1 USD =,66.2566 INR,
Friday,1/04/2016,1 USD =,66.2365 INR,
Thursday,31/03/2016,1 USD =,66.2491 INR,
Wednesday,30/03/2016,1 USD =,66.4371 INR,
Tuesday,29/03/2016,1 USD =,66.4812 INR,
Monday,28/03/2016,1 USD =,66.7956 INR,
Sunday,27/03/2016,1 USD =,66.8085 INR,
Saturday,26/03/2016,1 USD =,66.8083 INR,
Friday,25/03/2016,1 USD =,66.8072 INR,
Thursday,24/03/2016,1 USD =,66.8887 INR,
Wednesday,23/03/2016,1 USD =,66.7951 INR,
Tuesday,22/03/2016,1 USD =,66.6774 INR,
Monday,21/03/2016,1 USD =,66.54 INR,
Sunday,20/03/2016,1 USD =,66.4714 INR,
Saturday,19/03/2016,1 USD =,66.4287 INR,
Friday,18/03/2016,1 USD =,66.4701 INR,
Thursday,17/03/2016,1 USD =,66.7211 INR,
Wednesday,16/03/2016,1 USD =,67.0925 INR,
Tuesday,15/03/2016,1 USD =,67.3014 INR,
Monday,14/03/2016,1 USD =,67.0999 INR,
Sunday,13/03/2016,1 USD =,66.9508 INR,
Saturday,12/03/2016,1 USD =,66.754 INR,
Friday,11/03/2016,1 USD =,66.7558 INR,
Thursday,10/03/2016,1 USD =,67.2504 INR,
Wednesday,9/03/2016,1 USD =,67.2203 INR,
Tuesday,8/03/2016,1 USD =,67.3067 INR,
Monday,7/03/2016,1 USD =,67.0229 INR,
Sunday,6/03/2016,1 USD =,67.0386 INR,
Saturday,5/03/2016,1 USD =,67.0619 INR,
Friday,4/03/2016,1 USD =,67.091 INR,
Thursday,3/03/2016,1 USD =,67.2571 INR,
Wednesday,2/03/2016,1 USD =,67.5217 INR,
Tuesday,1/03/2016,1 USD =,67.8668 INR,
Monday,29/02/2016,1 USD =,68.3536 INR,
Sunday,28/02/2016,1 USD =,68.7612 INR,
Saturday,27/02/2016,1 USD =,69.0854 INR,
Friday,26/02/2016,1 USD =,68.7736 INR,
Thursday,25/02/2016,1 USD =,68.698 INR,
Wednesday,24/02/2016,1 USD =,68.4517 INR,
Tuesday,23/02/2016,1 USD =,68.6709 INR,
Monday,22/02/2016,1 USD =,68.5901 INR,
Sunday,21/02/2016,1 USD =,68.7613 INR,
Saturday,20/02/2016,1 USD =,68.662 INR,
Friday,19/02/2016,1 USD =,68.6123 INR,
Thursday,18/02/2016,1 USD =,68.5213 INR,
Wednesday,17/02/2016,1 USD =,68.3459 INR,
Tuesday,16/02/2016,1 USD =,68.3994 INR,
Monday,15/02/2016,1 USD =,68.0882 INR,
Sunday,14/02/2016,1 USD =,68.157 INR,
Saturday,13/02/2016,1 USD =,68.1951 INR,
Friday,12/02/2016,1 USD =,68.1639 INR,
Thursday,11/02/2016,1 USD =,68.3031 INR,
Wednesday,10/02/2016,1 USD =,67.9184 INR,
Tuesday,9/02/2016,1 USD =,67.8982 INR,
Monday,8/02/2016,1 USD =,67.9564 INR,
Sunday,7/02/2016,1 USD =,67.8134 INR,
Saturday,6/02/2016,1 USD =,67.8233 INR,
Friday,5/02/2016,1 USD =,67.7925 INR,
Thursday,4/02/2016,1 USD =,67.6396 INR,
Wednesday,3/02/2016,1 USD =,67.9168 INR,
Tuesday,2/02/2016,1 USD =,67.956 INR,
Monday,1/02/2016,1 USD =,67.8456 INR,
Sunday,31/01/2016,1 USD =,67.8286 INR,
Saturday,30/01/2016,1 USD =,67.8783 INR,
Friday,29/01/2016,1 USD =,67.9159 INR,
Thursday,28/01/2016,1 USD =,68.0639 INR,
Wednesday,27/01/2016,1 USD =,68.0939 INR,
Tuesday,26/01/2016,1 USD =,67.7495 INR,
Monday,25/01/2016,1 USD =,67.735 INR,
Sunday,24/01/2016,1 USD =,67.5876 INR,
Saturday,23/01/2016,1 USD =,67.5961 INR,
Friday,22/01/2016,1 USD =,67.6557 INR,
Thursday,21/01/2016,1 USD =,67.8419 INR,
Wednesday,20/01/2016,1 USD =,67.8651 INR,
Tuesday,19/01/2016,1 USD =,67.7145 INR,
Monday,18/01/2016,1 USD =,67.7302 INR,
Sunday,17/01/2016,1 USD =,67.7087 INR,
Saturday,16/01/2016,1 USD =,67.697 INR,
Friday,15/01/2016,1 USD =,67.6119 INR,
Thursday,14/01/2016,1 USD =,67.1734 INR,
Wednesday,13/01/2016,1 USD =,66.9114 INR,
Tuesday,12/01/2016,1 USD =,66.8976 INR,
Monday,11/01/2016,1 USD =,66.7787 INR,
Sunday,10/01/2016,1 USD =,66.8721 INR,
Saturday,9/01/2016,1 USD =,66.7806 INR,
Friday,8/01/2016,1 USD =,66.7875 INR,
Thursday,7/01/2016,1 USD =,66.85 INR,
Wednesday,6/01/2016,1 USD =,66.7082 INR,
Tuesday,5/01/2016,1 USD =,66.529 INR,
Monday,4/01/2016,1 USD =,66.5111 INR,
Sunday,3/01/2016,1 USD =,66.19 INR,
Saturday,2/01/2016,1 USD =,66.2482 INR,
Friday,1/01/2016,1 USD =,66.2613 INR,
Thursday,31/12/2015,1 USD =,66.1783 INR,
Wednesday,30/12/2015,1 USD =,66.3654 INR,
Tuesday,29/12/2015,1 USD =,66.2429 INR,
Monday,28/12/2015,1 USD =,66.0889 INR,
Sunday,27/12/2015,1 USD =,66.0217 INR,
Saturday,26/12/2015,1 USD =,65.8335 INR,
Friday,25/12/2015,1 USD =,65.8309 INR,
Thursday,24/12/2015,1 USD =,66.0085 INR,
Wednesday,23/12/2015,1 USD =,66.1132 INR,
Tuesday,22/12/2015,1 USD =,66.2725 INR,
Monday,21/12/2015,1 USD =,66.24 INR,
Sunday,20/12/2015,1 USD =,66.3025 INR,
Saturday,19/12/2015,1 USD =,66.3239 INR,
Friday,18/12/2015,1 USD =,66.3445 INR,
Thursday,17/12/2015,1 USD =,66.3984 INR,
Wednesday,16/12/2015,1 USD =,66.6729 INR,
Tuesday,15/12/2015,1 USD =,66.9096 INR,
Monday,14/12/2015,1 USD =,67.1282 INR,
Sunday,13/12/2015,1 USD =,67.0788 INR,
Saturday,12/12/2015,1 USD =,66.8102 INR,
Friday,11/12/2015,1 USD =,66.996 INR,
Thursday,10/12/2015,1 USD =,66.77 INR,
Wednesday,9/12/2015,1 USD =,66.868 INR,
Tuesday,8/12/2015,1 USD =,66.8208 INR,
Monday,7/12/2015,1 USD =,66.7457 INR,
Sunday,6/12/2015,1 USD =,66.6574 INR,
Saturday,5/12/2015,1 USD =,66.6885 INR,
Friday,4/12/2015,1 USD =,66.6631 INR,
Thursday,3/12/2015,1 USD =,66.7192 INR,
Wednesday,2/12/2015,1 USD =,66.5574 INR,
Tuesday,1/12/2015,1 USD =,66.5153 INR,
Monday,30/11/2015,1 USD =,66.6156 INR,
Sunday,29/11/2015,1 USD =,66.8426 INR,
Saturday,28/11/2015,1 USD =,66.7945 INR,
Friday,27/11/2015,1 USD =,66.7488 INR,
Thursday,26/11/2015,1 USD =,66.5309 INR,
Wednesday,25/11/2015,1 USD =,66.3573 INR,
Tuesday,24/11/2015,1 USD =,66.307 INR,
Monday,23/11/2015,1 USD =,66.3146 INR,
Sunday,22/11/2015,1 USD =,66.1154 INR,
Saturday,21/11/2015,1 USD =,66.1112 INR,
Friday,20/11/2015,1 USD =,66.1131 INR,
Thursday,19/11/2015,1 USD =,66.1099 INR,
Wednesday,18/11/2015,1 USD =,66.0749 INR,
Tuesday,17/11/2015,1 USD =,66.049 INR,
Monday,16/11/2015,1 USD =,65.9607 INR,
Sunday,15/11/2015,1 USD =,66.1918 INR,
Saturday,14/11/2015,1 USD =,66.0981 INR,
Friday,13/11/2015,1 USD =,66.0921 INR,
Thursday,12/11/2015,1 USD =,66.1127 INR,
Wednesday,11/11/2015,1 USD =,66.1736 INR,
Tuesday,10/11/2015,1 USD =,66.2181 INR,
Monday,9/11/2015,1 USD =,66.3542 INR,
Sunday,8/11/2015,1 USD =,66.0067 INR,
Saturday,7/11/2015,1 USD =,65.9206 INR,
Friday,6/11/2015,1 USD =,65.8918 INR,
Thursday,5/11/2015,1 USD =,65.7834 INR,
Wednesday,4/11/2015,1 USD =,65.3202 INR,
Tuesday,3/11/2015,1 USD =,65.5621 INR,
Monday,2/11/2015,1 USD =,65.5219 INR,
Sunday,1/11/2015,1 USD =,65.3384 INR,
Saturday,31/10/2015,1 USD =,65.3944 INR,
Friday,30/10/2015,1 USD =,65.3801 INR,
Thursday,29/10/2015,1 USD =,65.3497 INR,
Wednesday,28/10/2015,1 USD =,65.0662 INR,
Tuesday,27/10/2015,1 USD =,65.0252 INR,
Monday,26/10/2015,1 USD =,64.9341 INR,
Sunday,25/10/2015,1 USD =,64.9419 INR,
Saturday,24/10/2015,1 USD =,64.9406 INR,
Friday,23/10/2015,1 USD =,64.9803 INR,
Thursday,22/10/2015,1 USD =,64.9954 INR,
Wednesday,21/10/2015,1 USD =,65.106 INR,
Tuesday,20/10/2015,1 USD =,64.9773 INR,
Monday,19/10/2015,1 USD =,64.8847 INR,
Sunday,18/10/2015,1 USD =,64.7196 INR,
Saturday,17/10/2015,1 USD =,64.7452 INR,
Friday,16/10/2015,1 USD =,64.7396 INR,
Thursday,15/10/2015,1 USD =,64.8152 INR,
Wednesday,14/10/2015,1 USD =,64.8954 INR,
Tuesday,13/10/2015,1 USD =,65.0566 INR,
Monday,12/10/2015,1 USD =,64.7611 INR,
Sunday,11/10/2015,1 USD =,64.7459 INR,
Saturday,10/10/2015,1 USD =,64.7286 INR,
Friday,9/10/2015,1 USD =,64.7777 INR,
Thursday,8/10/2015,1 USD =,64.9324 INR,
Wednesday,7/10/2015,1 USD =,64.9856 INR,
Tuesday,6/10/2015,1 USD =,65.2083 INR,
Monday,5/10/2015,1 USD =,65.1956 INR,
Sunday,4/10/2015,1 USD =,65.3053 INR,
Saturday,3/10/2015,1 USD =,65.3141 INR,
Friday,2/10/2015,1 USD =,65.3262 INR,
Thursday,1/10/2015,1 USD =,65.6211 INR,
Wednesday,30/09/2015,1 USD =,65.7084 INR,
Tuesday,29/09/2015,1 USD =,65.9705 INR,
Monday,28/09/2015,1 USD =,66.2703 INR,
Sunday,27/09/2015,1 USD =,66.1991 INR,
Saturday,26/09/2015,1 USD =,66.1721 INR,
Friday,25/09/2015,1 USD =,66.1862 INR,
Thursday,24/09/2015,1 USD =,66.1156 INR,
Wednesday,23/09/2015,1 USD =,66.0639 INR,
Tuesday,22/09/2015,1 USD =,65.881 INR,
Monday,21/09/2015,1 USD =,65.7398 INR,
Sunday,20/09/2015,1 USD =,65.8931 INR,
Saturday,19/09/2015,1 USD =,65.8609 INR,
Friday,18/09/2015,1 USD =,65.9165 INR,
Thursday,17/09/2015,1 USD =,66.2397 INR,
Wednesday,16/09/2015,1 USD =,66.2689 INR,
Tuesday,15/09/2015,1 USD =,66.3885 INR,
Monday,14/09/2015,1 USD =,66.2955 INR,
Sunday,13/09/2015,1 USD =,66.3453 INR,
Saturday,12/09/2015,1 USD =,66.3577 INR,
Friday,11/09/2015,1 USD =,66.389 INR,
Thursday,10/09/2015,1 USD =,66.3762 INR,
Wednesday,9/09/2015,1 USD =,66.6142 INR,
Tuesday,8/09/2015,1 USD =,66.4795 INR,
Monday,7/09/2015,1 USD =,66.7927 INR,
Sunday,6/09/2015,1 USD =,66.6481 INR,
Saturday,5/09/2015,1 USD =,66.591 INR,
Friday,4/09/2015,1 USD =,66.5375 INR,
Thursday,3/09/2015,1 USD =,66.1563 INR,
Wednesday,2/09/2015,1 USD =,66.2565 INR,
Tuesday,1/09/2015,1 USD =,66.4163 INR,
Monday,31/08/2015,1 USD =,66.355 INR,
Sunday,30/08/2015,1 USD =,66.1553 INR,
Saturday,29/08/2015,1 USD =,66.1565 INR,
Friday,28/08/2015,1 USD =,66.1453 INR,
Thursday,27/08/2015,1 USD =,66.0973 INR,
Wednesday,26/08/2015,1 USD =,66.1231 INR,
Tuesday,25/08/2015,1 USD =,66.3236 INR,
Monday,24/08/2015,1 USD =,66.7426 INR,
Sunday,23/08/2015,1 USD =,66.1642 INR,
Saturday,22/08/2015,1 USD =,66.0526 INR,
Friday,21/08/2015,1 USD =,65.9446 INR,
Thursday,20/08/2015,1 USD =,65.4369 INR,
Wednesday,19/08/2015,1 USD =,65.195 INR,
Tuesday,18/08/2015,1 USD =,65.4239 INR,
Monday,17/08/2015,1 USD =,65.3673 INR,
Sunday,16/08/2015,1 USD =,65.0961 INR,
Saturday,15/08/2015,1 USD =,65.1221 INR,
Friday,14/08/2015,1 USD =,65.1093 INR,
Thursday,13/08/2015,1 USD =,65.0703 INR,
Wednesday,12/08/2015,1 USD =,64.7808 INR,
Tuesday,11/08/2015,1 USD =,64.2076 INR,
Monday,10/08/2015,1 USD =,63.7917 INR,
Sunday,9/08/2015,1 USD =,63.7386 INR,
Saturday,8/08/2015,1 USD =,63.7623 INR,
Friday,7/08/2015,1 USD =,63.7569 INR,
Thursday,6/08/2015,1 USD =,63.7504 INR,
Wednesday,5/08/2015,1 USD =,63.7487 INR,
Tuesday,4/08/2015,1 USD =,63.8496 INR,
Monday,3/08/2015,1 USD =,64.1099 INR,
Sunday,2/08/2015,1 USD =,64.0227 INR,
Saturday,1/08/2015,1 USD =,64.0423 INR,
Friday,31/07/2015,1 USD =,64.0303 INR,
Thursday,30/07/2015,1 USD =,64.0825 INR,
Wednesday,29/07/2015,1 USD =,63.8747 INR,
Tuesday,28/07/2015,1 USD =,63.9018 INR,
Monday,27/07/2015,1 USD =,64.1678 INR,
Sunday,26/07/2015,1 USD =,64.0822 INR,
Saturday,25/07/2015,1 USD =,64.0752 INR,
Friday,24/07/2015,1 USD =,64.02 INR,
Thursday,23/07/2015,1 USD =,63.8022 INR,
Wednesday,22/07/2015,1 USD =,63.501 INR,
Tuesday,21/07/2015,1 USD =,63.4938 INR,
Monday,20/07/2015,1 USD =,63.5504 INR,
Sunday,19/07/2015,1 USD =,63.4367 INR,
Saturday,18/07/2015,1 USD =,63.4533 INR,
Friday,17/07/2015,1 USD =,63.4614 INR,
Thursday,16/07/2015,1 USD =,63.4763 INR,
Wednesday,15/07/2015,1 USD =,63.457 INR,
Tuesday,14/07/2015,1 USD =,63.3711 INR,
Monday,13/07/2015,1 USD =,63.4281 INR,
Sunday,12/07/2015,1 USD =,63.3791 INR,
Saturday,11/07/2015,1 USD =,63.3636 INR,
Friday,10/07/2015,1 USD =,63.3782 INR,
Thursday,9/07/2015,1 USD =,63.3893 INR,
Wednesday,8/07/2015,1 USD =,63.4628 INR,
Tuesday,7/07/2015,1 USD =,63.4536 INR,
Monday,6/07/2015,1 USD =,63.3103 INR,
Sunday,5/07/2015,1 USD =,63.3885 INR,
Saturday,4/07/2015,1 USD =,63.3987 INR,
Friday,3/07/2015,1 USD =,63.4201 INR,
Thursday,2/07/2015,1 USD =,63.3774 INR,
Wednesday,1/07/2015,1 USD =,63.6137 INR,
Tuesday,30/06/2015,1 USD =,63.7328 INR,
Monday,29/06/2015,1 USD =,63.7243 INR,
Sunday,28/06/2015,1 USD =,63.5652 INR,
Saturday,27/06/2015,1 USD =,63.5241 INR,
Friday,26/06/2015,1 USD =,63.5184 INR,
Thursday,25/06/2015,1 USD =,63.5244 INR,
Wednesday,24/06/2015,1 USD =,63.5566 INR,
Tuesday,23/06/2015,1 USD =,63.5339 INR,
Monday,22/06/2015,1 USD =,63.5035 INR,
Sunday,21/06/2015,1 USD =,63.4937 INR,
Saturday,20/06/2015,1 USD =,63.5032 INR,
Friday,19/06/2015,1 USD =,63.5411 INR,
Thursday,18/06/2015,1 USD =,63.74 INR,
Wednesday,17/06/2015,1 USD =,64.0469 INR,
Tuesday,16/06/2015,1 USD =,64.1698 INR,
Monday,15/06/2015,1 USD =,64.0687 INR,
Sunday,14/06/2015,1 USD =,64.098 INR,
Saturday,13/06/2015,1 USD =,64.0781 INR,
Friday,12/06/2015,1 USD =,64.0548 INR,
Thursday,11/06/2015,1 USD =,63.9986 INR,
Wednesday,10/06/2015,1 USD =,63.8892 INR,
Tuesday,9/06/2015,1 USD =,64.0395 INR,
Monday,8/06/2015,1 USD =,64.0203 INR,
Sunday,7/06/2015,1 USD =,63.9743 INR,
Saturday,6/06/2015,1 USD =,63.9872 INR,
Friday,5/06/2015,1 USD =,64.0052 INR,
Thursday,4/06/2015,1 USD =,63.9784 INR,
Wednesday,3/06/2015,1 USD =,63.971 INR,
Tuesday,2/06/2015,1 USD =,63.71 INR,
Monday,1/06/2015,1 USD =,63.6595 INR,
Sunday,31/05/2015,1 USD =,63.7674 INR,
Saturday,30/05/2015,1 USD =,63.7871 INR,
Friday,29/05/2015,1 USD =,63.7964 INR,
Thursday,28/05/2015,1 USD =,63.8141 INR,
Wednesday,27/05/2015,1 USD =,63.9111 INR,
